name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
レザーベルト;1;1;0;0;0;1;1;-1;0;1;0;0;採取;3;運気;-1;体力;2;気まぐれ;1;;;暖かい毛皮;1;竜骨【小】;1;;;;
ブレイブベルト;1;1;2;0;0;1;1;2;0;1;0;0;体力;-2;回復速度;3;乗り;1;;;;;竜骨【小】;1;鉄鉱石;1;;;;
チェーンベルト;1;1;1;0;0;1;4;2;-2;0;1;1;体力;2;腹減り;4;;;;;;;鉄鉱石;1;暖かい毛皮;2;;;;
ハンターフォールド;1;1;1;0;1;1;6;0;-3;0;1;0;調合成功率;2;狩人;1;毒;-1;;;;;マカライト鉱石;2;鉄鉱石;1;のりこねバッタ;1;;
ハンターコート;1;1;1;0;2;1;3;1;-2;1;2;1;調合成功率;2;狩人;1;毒;-1;;;;;マカライト鉱石;2;鉄鉱石;1;のりこねバッタ;1;;
ボーンフォールド;1;2;1;0;1;1;7;1;-1;0;0;-2;KO;2;笛;3;;;;;;;なぞの骨;2;竜骨【小】;2;とがった牙;2;;
ボーンコート;1;2;1;0;2;1;4;2;0;1;1;-1;KO;2;笛;3;;;;;;;なぞの骨;2;竜骨【小】;2;とがった牙;2;;
アロイコイル;1;1;0;0;1;1;8;-1;-2;0;1;-1;防御;4;採取;-1;風圧;1;;;;;マカライト鉱石;2;竜骨【小】;2;鉄鉱石;3;;
アロイコート;1;1;0;0;2;1;4;0;-1;1;2;0;採取;-2;散弾強化;3;散弾追加;2;;;;;マカライト鉱石;2;竜骨【小】;2;鉄鉱石;3;;
ロックラックコイル;1;2;2;0;0;1;5;2;1;0;-3;0;耐暑;3;運搬;4;;;;;;;鋼のたまご;1;甲虫の大顎;1;とがった牙;3;;
スキンライトベルト;2;3;1;0;0;1;5;-2;2;-2;2;2;採取;4;運搬;5;;;;;;;垂皮竜の皮;5;甲虫の腹袋;3;カワズの油;3;;
アイアンベルト;2;4;1;0;0;1;8;4;-6;0;-4;-2;高速収集;10;;;;;;;;;ドラグライト鉱石;2;暖かい毛皮;3;盾虫の甲殻;5;;
ブナハコイル;1;2;0;0;1;2;10;-4;2;2;-1;-1;攻撃;-1;特殊攻撃;1;納刀;2;麻痺;4;;;飛甲虫の羽;3;飛甲虫の甲殻;2;モンスターの体液;1;光蟲;2
ブナハコート;1;2;0;0;2;2;5;-3;3;3;0;0;攻撃;-1;特殊攻撃;1;納刀;1;麻痺;4;;;飛甲虫の羽;3;飛甲虫の甲殻;2;モンスターの体液;1;光蟲;2
リノプロコイル;1;3;1;0;1;2;8;1;-1;1;-1;-1;KO;2;気絶;-1;耐泥耐雪;3;;;;;草食竜の甲殻;2;草食竜の頭殻;1;大地の結晶;2;;
リノプロコート;1;3;1;0;2;2;4;2;0;2;0;0;KO;3;気絶;-1;耐泥耐雪;2;;;;;草食竜の甲殻;2;草食竜の頭殻;1;大地の結晶;2;;
ガブラスーツベルト;3;-1;0;0;1;2;15;1;2;-3;-2;1;胴系統倍加;1;;;;;;;;;翼蛇竜の皮;4;上竜骨;1;モンスターの体液;3;蟲のコイン;1
ガブラスーツバンド;3;-1;0;0;2;2;8;2;3;-2;-1;2;胴系統倍加;1;;;;;;;;;翼蛇竜の皮;4;上竜骨;1;モンスターの体液;3;蟲のコイン;1
ジャギィフォールド;1;2;0;0;1;2;10;-2;0;1;0;0;研ぎ師;2;効果持続;-1;気絶;3;;;;;狗竜の皮;2;王者のエリマキ;1;ジャギィの皮;3;大地の結晶;1
