name;hr;village;slots;gender;type;rarity;defense;fire;thunder;dragon;water;ice;skill_one;skill_one_points;skill_two;skill_two_points;skill_three;skill_three_points;skill_four;skill_four_points;skill_five;skill_five_points;material_one;amount_one;material_two;amount_two;material_three;amount_three;material_four;amount_four
レザーベスト;1;1;0;0;0;1;1;-1;0;1;0;0;採取;2;高速収集;3;気まぐれ;1;;;;;ファンゴの毛皮;1;鉄鉱石;1;;;;
チェーンベスト;1;1;0;0;0;1;4;2;-2;0;1;1;体力;3;腹減り;1;調合成功率;2;;;;;鉄鉱石;2;暖かい毛皮;1;;;;
ユクモノドウギ;1;-1;1;0;0;1;2;-1;1;0;0;0;加護;2;広域;1;気配;1;;;;;※港店売り;1;;;;;;
ロックラックスーツ;1;1;1;0;0;1;5;2;1;0;-3;0;こやし;3;腹減り;3;運搬;2;;;;;甲虫の腹袋;1;モンスターの体液;3;氷結晶;3;;
ハンターメイル;1;1;1;0;1;1;6;0;-3;0;1;0;毒;-2;千里眼;1;狩人;1;;;;;鉄鉱石;2;ジャギィの鱗;1;竜骨【小】;2;;
ハンターレジスト;1;1;1;0;2;1;3;1;-2;1;2;1;毒;-2;千里眼;1;狩人;1;;;;;鉄鉱石;2;ジャギィの鱗;1;竜骨【小】;2;;
アロイメイル;1;3;1;0;1;1;6;-1;-2;0;1;-1;達人;2;風圧;3;研ぎ師;1;採取;-2;;;マカライト鉱石;3;シーブライト鉱石;2;鉄鉱石;2;;
アロイレジスト;1;3;1;0;2;1;3;0;-1;1;2;0;装填速度;1;散弾強化;2;散弾追加;2;採取;-2;;;マカライト鉱石;3;シーブライト鉱石;2;鉄鉱石;2;;
ボーンメイル;1;2;1;0;1;1;7;1;-1;0;0;-2;睡眠;-2;KO;2;笛;1;観察眼;1;;;大きな骨;1;なぞの骨;4;とがった牙;2;;
ボーンレジスト;1;2;1;0;2;1;4;2;0;1;1;-1;睡眠;-2;KO;2;笛;1;観察眼;1;;;大きな骨;1;なぞの骨;4;とがった牙;2;;
ブナハスーツ;1;3;0;0;1;2;9;-4;2;2;-1;-1;麻痺;1;攻撃;-2;納刀;2;特殊攻撃;2;;;飛甲虫の甲殻;2;飛甲虫の羽;3;モンスターの体液;2;キラビートル;1
ブナハベスト;1;3;0;0;2;2;5;-3;3;3;0;0;麻痺;1;攻撃;-2;納刀;3;特殊攻撃;1;;;飛甲虫の甲殻;2;飛甲虫の羽;3;モンスターの体液;2;キラビートル;1
リノプロメイル;1;2;1;0;1;2;9;1;-1;1;-1;-1;耐泥耐雪;2;KO;1;氷耐性;-2;砲術;2;;;草食竜の頭殻;1;草食竜の甲殻;2;大地の結晶;2;;
